checkpoint,overall_macro_f1,worst_class_acc,worst_group_f1
checkpoint-80,0.8731289814969668,0.3877551020408163,0.7918619612168
checkpoint-160,0.8094771241830065,0.3877551020408163,0.7440152357838675
checkpoint-240,0.7429367201426025,0.04081632653061224,0.6835824809861002
checkpoint-320,0.7457057035086008,0.04081632653061224,0.6891961085509473
checkpoint-400,0.7907948057601031,0.04081632653061224,0.7092099111734456
checkpoint-480,0.7457057035086008,0.04081632653061224,0.6891961085509473
checkpoint-560,0.7825249848344298,0.04081632653061224,0.7092099111734456
checkpoint-640,0.7825249848344298,0.04081632653061224,0.7092099111734456
