checkpoint,overall_macro_f1,worst_class_acc,worst_group_f1
checkpoint-93,0.9114257219094288,0.27586206896551724,0.8069496911664867
checkpoint-186,0.8500473597484752,0.27586206896551724,0.7817748659916616
checkpoint-279,0.9110786321167386,0.27586206896551724,0.8042284289070921
checkpoint-372,0.8525896577784813,0.27586206896551724,0.8133235493695655
checkpoint-465,0.8472149381216524,0.27586206896551724,0.8133235493695655
checkpoint-558,0.8634335770816982,0.27586206896551724,0.794589811654658
checkpoint-651,0.8580432784558188,0.27586206896551724,0.794589811654658
checkpoint-736,0.8588738980478978,0.27586206896551724,0.8133235493695655
