checkpoint,overall_macro_f1,worst_class_acc,worst_group_f1
checkpoint-78,0.8160734750199634,0.0,0.0641025641025641
checkpoint-156,0.8533586257666526,0.0,0.0641025641025641
checkpoint-234,0.8408853815120317,0.0,0.05641025641025642
checkpoint-312,0.8502798457707493,0.0,0.05641025641025642
checkpoint-390,0.8502798457707493,0.0,0.05641025641025642
checkpoint-468,0.8426624631533669,0.0,0.05641025641025642
checkpoint-546,0.849829209450548,0.0,0.05641025641025642
checkpoint-616,0.849829209450548,0.0,0.05641025641025642
