checkpoint,overall_macro_f1,worst_class_acc,worst_group_f1
checkpoint-12,0.6654691268327632,0.0,0.09644582470669427
checkpoint-24,0.647634732417341,0.0,0.09644582470669427
checkpoint-36,0.6662978389523012,0.0,0.1107041107041107
checkpoint-48,0.6703840979618338,0.0,0.1128747795414462
checkpoint-60,0.6660470028318999,0.0,0.1128747795414462
checkpoint-72,0.6712202183631717,0.0,0.11489040060468632
checkpoint-84,0.6712202183631717,0.0,0.11489040060468632
checkpoint-88,0.6712202183631717,0.0,0.11489040060468632
