checkpoint,overall_macro_f1,worst_class_acc,worst_group_f1
checkpoint-5,0.6833333333333333,0.0,0.8333333333333333
checkpoint-10,0.6833333333333333,0.0,0.8333333333333333
checkpoint-15,0.6833333333333333,0.0,0.8333333333333333
checkpoint-20,0.6833333333333333,0.0,0.8333333333333333
checkpoint-25,0.6833333333333333,0.0,0.8333333333333333
checkpoint-30,0.4962962962962963,0.0,0.8333333333333333
checkpoint-35,0.4962962962962963,0.0,0.8333333333333333
checkpoint-40,0.4962962962962963,0.0,0.8333333333333333
