checkpoint,overall_macro_f1,worst_class_acc,worst_group_f1
checkpoint-45,0.09737857618964789,0.0,0.0
checkpoint-90,0.3051041568556272,0.0,0.0
checkpoint-135,0.39717836971318077,0.0,0.009259259259259259
checkpoint-180,0.4806774638141969,0.0,0.037037037037037035
checkpoint-225,0.5097814714081136,0.0,0.037037037037037035
checkpoint-270,0.5174360473383939,0.0,0.04938271604938271
checkpoint-315,0.5373290702345895,0.0,0.04938271604938271
checkpoint-352,0.5482430825675992,0.0,0.05555555555555555
