checkpoint,overall_macro_f1,worst_class_acc,worst_group_f1
checkpoint-48,0.11205369390796027,0.0,0.0
checkpoint-96,0.26857845801308844,0.0,0.0
checkpoint-144,0.5226475713258898,0.0,0.0
checkpoint-192,0.6467202785102503,0.0,0.0
checkpoint-240,0.6430996770720718,0.0,0.0
checkpoint-288,0.6531174928954151,0.0,0.625
checkpoint-336,0.6619405199835745,0.0,0.0
checkpoint-376,0.6627389069712198,0.0,0.5882352941176471
